10;0001319113;02;00401;04;122;0002;0001;    ;319113;1,00;
10;2064319004;02;00702;08;244;0023;2064;    ;319004;39000,00;
11;2064319004;100;19000,00;
11;2064319004;129;20000,00;
10;2064319011;02;00702;08;244;0023;2064;    ;319011;84000,00;
11;2064319011;129;26000,00;
11;2064319011;100;58000,00;
10;2064319016;02;00702;08;244;0023;2064;    ;319016;1,00;
11;2064319016;100;1,00;
10;2064339030;02;00702;08;244;0023;2064;    ;339030;63000,00;
11;2064339030;100;3000,00;
11;2064339030;129;60000,00;
10;2064339036;02;00702;08;244;0023;2064;    ;339036;13000,00;
11;2064339036;129;8000,00;
11;2064339036;100;5000,00;
10;2064339039;02;00702;08;244;0023;2064;    ;339039;50000,00;
11;2064339039;129;43000,00;
11;2064339039;100;7000,00;
10;2068339030;02;00702;08;244;0028;2068;    ;339030;1,00;
11;2068339030;129;1,00;
10;2068339036;02;00702;08;244;0028;2068;    ;339036;1,00;
11;2068339036;129;1,00;
10;2068339039;02;00702;08;244;0028;2068;    ;339039;1,00;
11;2068339039;129;1,00;
10;2070319004;02;00901;12;365;0025;2070;    ;319004;1175495,00;
11;2070319004;119;200000,00;
11;2070319004;118;300297,00;
11;2070319004;100;25198,00;
11;2070319004;101;650000,00;
10;2070319011;02;00901;12;365;0025;2070;    ;319011;4400298,00;
11;2070319011;118;3100000,00;
11;2070319011;119;1050000,00;
11;2070319011;100;1,00;
11;2070319011;101;250297,00;
10;2070319016;02;00901;12;365;0025;2070;    ;319016;4,00;
11;2070319016;100;1,00;
11;2070319016;101;1,00;
11;2070319016;118;1,00;
11;2070319016;119;1,00;
10;2070339008;02;00901;12;365;0025;2070;    ;339008;30102,00;
11;2070339008;101;1,00;
11;2070339008;100;1,00;
11;2070339008;118;1,00;
11;2070339008;119;30099,00;
10;2070339046;02;00901;12;365;0025;2070;    ;339046;75099,00;
11;2070339046;100;75099,00;
10;2070339093;02;00901;12;365;0025;2070;    ;339093;27002,00;
11;2070339093;118;1,00;
11;2070339093;119;20000,00;
11;2070339093;101;1,00;
11;2070339093;100;7000,00;
10;2072319004;02;00901;12;365;0026;2072;    ;319004;740000,00;
11;2072319004;118;200000,00;
11;2072319004;101;430000,00;
11;2072319004;100;10000,00;
11;2072319004;119;100000,00;
10;2072319011;02;00901;12;365;0026;2072;    ;319011;3064552,75;
11;2072319011;101;589297,00;
11;2072319011;118;2170057,75;
11;2072319011;100;5198,00;
11;2072319011;119;300000,00;
10;2072319016;02;00901;12;365;0026;2072;    ;319016;3003,00;
11;2072319016;118;1,00;
11;2072319016;100;1,00;
11;2072319016;101;1,00;
11;2072319016;119;3000,00;
10;2072339008;02;00901;12;365;0026;2072;    ;339008;3503,00;
11;2072339008;101;1,00;
11;2072339008;119;3500,00;
11;2072339008;100;1,00;
11;2072339008;118;1,00;
10;2072339046;02;00901;12;365;0026;2072;    ;339046;20000,00;
11;2072339046;100;20000,00;
10;2072339093;02;00901;12;365;0026;2072;    ;339093;11002,00;
11;2072339093;101;1,00;
11;2072339093;100;3000,00;
11;2072339093;119;8000,00;
11;2072339093;118;1,00;
10;2073339030;02;00901;12;361;0027;2073;    ;339030;137704,00;
11;2073339030;100;5000,00;
11;2073339030;101;100000,00;
11;2073339030;147;32704,00;
10;2073339036;02;00901;12;361;0027;2073;    ;339036;21001,00;
11;2073339036;100;1000,00;
11;2073339036;101;20000,00;
11;2073339036;147;1,00;
10;2073339039;02;00901;12;361;0027;2073;    ;339039;215000,00;
11;2073339039;147;50000,00;
11;2073339039;101;160000,00;
11;2073339039;100;5000,00;
10;2074319004;02;00901;12;361;0027;2074;    ;319004;1800000,00;
11;2074319004;118;250000,00;
11;2074319004;100;100000,00;
11;2074319004;101;1250000,00;
11;2074319004;119;200000,00;
10;2074319005;02;00901;12;361;0027;2074;    ;319005;20000,00;
11;2074319005;101;20000,00;
10;2074319011;02;00901;12;361;0027;2074;    ;319011;4452714,25;
11;2074319011;101;1216000,00;
11;2074319011;119;1036714,25;
11;2074319011;118;2100000,00;
11;2074319011;100;100000,00;
10;2074319016;02;00901;12;361;0027;2074;    ;319016;20501,00;
11;2074319016;100;1,00;
11;2074319016;101;499,00;
11;2074319016;118;1,00;
11;2074319016;119;20000,00;
10;2074339008;02;00901;12;361;0027;2074;    ;339008;28697,00;
11;2074339008;100;2599,00;
11;2074339008;119;15000,00;
11;2074339008;101;10000,00;
11;2074339008;118;1098,00;
10;2074339046;02;00901;12;361;0027;2074;    ;339046;61000,00;
11;2074339046;100;61000,00;
10;2074339093;02;00901;12;361;0027;2074;    ;339093;42502,00;
11;2074339093;118;1,00;
11;2074339093;100;16000,00;
11;2074339093;101;1,00;
11;2074339093;119;26500,00;
10;2077339014;02;00901;12;363;0029;2077;    ;339014;1,00;
11;2077339014;100;1,00;
10;2077339030;02;00901;12;363;0029;2077;    ;339030;1000,00;
11;2077339030;100;1000,00;
10;2077339039;02;00901;12;363;0029;2077;    ;339039;1396,00;
11;2077339039;100;1396,00;
10;2077339041;02;00901;12;363;0029;2077;    ;339041;1,00;
11;2077339041;100;1,00;
10;2077339093;02;00901;12;363;0029;2077;    ;339093;1,00;
11;2077339093;100;1,00;
10;2077449052;02;00901;12;363;0029;2077;    ;449052;1,00;
11;2077449052;100;1,00;
10;2078339014;02;00901;12;364;0030;2078;    ;339014;1,00;
11;2078339014;100;1,00;
10;2078339030;02;00901;12;364;0030;2078;    ;339030;1000,00;
11;2078339030;100;1000,00;
10;2078339036;02;00901;12;364;0030;2078;    ;339036;1000,00;
11;2078339036;100;1000,00;
10;2078339039;02;00901;12;364;0030;2078;    ;339039;1597,00;
11;2078339039;100;1597,00;
10;2078339041;02;00901;12;364;0030;2078;    ;339041;1,00;
11;2078339041;100;1,00;
10;2078449052;02;00901;12;364;0030;2078;    ;449052;1,00;
11;2078449052;100;1,00;
10;2079319004;02;00901;12;364;0030;2079;    ;319004;1000,00;
11;2079319004;100;1000,00;
10;2079319011;02;00901;12;364;0030;2079;    ;319011;100396,00;
11;2079319011;100;100396,00;
10;2079319016;02;00901;12;364;0030;2079;    ;319016;1,00;
11;2079319016;100;1,00;
10;2079339008;02;00901;12;364;0030;2079;    ;339008;1,00;
11;2079339008;100;1,00;
10;2079339046;02;00901;12;364;0030;2079;    ;339046;1,00;
11;2079339046;100;1,00;
10;2079339093;02;00901;12;364;0030;2079;    ;339093;1,00;
11;2079339093;100;1,00;
10;2080339030;02;00901;12;365;0031;2080;    ;339030;336100,00;
11;2080339030;144;201000,00;
11;2080339030;147;100,00;
11;2080339030;100;135000,00;
10;2081339030;02;00901;12;366;0031;2081;    ;339030;7100,00;
11;2081339030;100;100,00;
11;2081339030;144;7000,00;
10;2082339030;02;00901;12;361;0031;2082;    ;339030;276001,00;
11;2082339030;144;136000,00;
11;2082339030;147;1,00;
11;2082339030;100;140000,00;
10;2083339030;02;00901;12;365;0031;2083;    ;339030;311413,00;
11;2083339030;144;201313,00;
11;2083339030;147;100,00;
11;2083339030;100;110000,00;
10;2086339030;02;00901;12;361;0032;2086;    ;339030;50399,00;
11;2086339030;122;1,00;
11;2086339030;100;397,00;
11;2086339030;145;1,00;
11;2086339030;101;50000,00;
10;2086339036;02;00901;12;361;0032;2086;    ;339036;45102,00;
11;2086339036;122;1,00;
11;2086339036;101;45099,00;
11;2086339036;145;1,00;
11;2086339036;100;1,00;
10;2086339039;02;00901;12;361;0032;2086;    ;339039;681775,00;
11;2086339039;122;299993,00;
11;2086339039;100;1,00;
11;2086339039;101;320000,00;
11;2086339039;145;61781,00;
10;2086449052;02;00901;12;361;0032;2086;    ;449052;4,00;
11;2086449052;122;1,00;
11;2086449052;145;1,00;
11;2086449052;100;1,00;
11;2086449052;101;1,00;
10;2087339030;02;00901;12;362;0032;2087;    ;339030;20002,00;
11;2087339030;122;1,00;
11;2087339030;100;20000,00;
11;2087339030;145;1,00;
10;2087339036;02;00901;12;362;0032;2087;    ;339036;3,00;
11;2087339036;122;1,00;
11;2087339036;145;1,00;
11;2087339036;100;1,00;
10;2087339039;02;00901;12;362;0032;2087;    ;339039;21097,00;
11;2087339039;145;17997,00;
11;2087339039;122;1,00;
11;2087339039;100;3099,00;
10;2087449052;02;00901;12;362;0032;2087;    ;449052;2,00;
11;2087449052;122;1,00;
11;2087449052;145;1,00;
10;2089319004;02;00702;08;244;0034;2089;    ;319004;50000,00;
11;2089319004;129;30000,00;
11;2089319004;100;20000,00;
10;2089319011;02;00702;08;244;0034;2089;    ;319011;16600,00;
11;2089319011;100;10000,00;
11;2089319011;129;6600,00;
10;2089319016;02;00702;08;244;0034;2089;    ;319016;1,00;
11;2089319016;100;1,00;
10;2089339030;02;00702;08;244;0034;2089;    ;339030;34401,00;
11;2089339030;100;1,00;
11;2089339030;129;34400,00;
10;2089339036;02;00702;08;244;0034;2089;    ;339036;5001,00;
11;2089339036;100;1,00;
11;2089339036;129;5000,00;
10;2089339039;02;00702;08;244;0034;2089;    ;339039;39000,00;
11;2089339039;100;10000,00;
11;2089339039;129;29000,00;
10;2090319004;02;00702;08;243;0028;2090;    ;319004;144001,00;
11;2090319004;129;1,00;
11;2090319004;100;144000,00;
10;2090319011;02;00702;08;243;0028;2090;    ;319011;84001,00;
11;2090319011;129;1,00;
11;2090319011;100;84000,00;
10;2090319016;02;00702;08;243;0028;2090;    ;319016;5001,00;
11;2090319016;129;1,00;
11;2090319016;100;5000,00;
10;2090335041;02;00702;08;243;0028;2090;    ;335041;18000,00;
11;2090335041;129;18000,00;
10;2090339030;02;00702;08;243;0028;2090;    ;339030;75000,00;
11;2090339030;129;50000,00;
11;2090339030;156;17000,00;
11;2090339030;100;8000,00;
10;2090339036;02;00702;08;243;0028;2090;    ;339036;2000,00;
11;2090339036;100;2000,00;
10;2090339039;02;00702;08;243;0028;2090;    ;339039;23000,00;
11;2090339039;156;7000,00;
11;2090339039;129;10000,00;
11;2090339039;100;6000,00;
10;2091335041;02;00703;08;243;0035;2091;    ;335041;200000,00;
11;2091335041;100;200000,00;
10;2091339014;02;00703;08;243;0035;2091;    ;339014;1000,00;
11;2091339014;100;1000,00;
10;2091339036;02;00703;08;243;0035;2091;    ;339036;1000,00;
11;2091339036;100;1000,00;
10;2091339039;02;00703;08;243;0035;2091;    ;339039;3000,00;
11;2091339039;100;3000,00;
10;2091445041;02;00703;08;243;0035;2091;    ;445041;20000,00;
11;2091445041;100;20000,00;
10;2092335041;02;00704;08;241;0036;2092;    ;335041;1,00;
11;2092335041;100;1,00;
10;2092445041;02;00704;08;241;0036;2092;    ;445041;1,00;
11;2092445041;100;1,00;
10;2097337170;02;00801;15;451;0039;2097;    ;337170;450000,00;
11;2097337170;117;450000,00;
10;2097339030;02;00801;15;451;0039;2097;    ;339030;1,00;
11;2097339030;100;1,00;
10;2097339036;02;00801;15;451;0039;2097;    ;339036;2,00;
11;2097339036;117;1,00;
11;2097339036;100;1,00;
10;2097339039;02;00801;15;451;0039;2097;    ;339039;3325000,00;
11;2097339039;117;3050000,00;
11;2097339039;100;275000,00;
10;2097449052;02;00801;15;451;0039;2097;    ;449052;10001,00;
11;2097449052;117;10000,00;
11;2097449052;100;1,00;
10;2100319004;02;01402;10;303;0041;2100;    ;319004;50000,00;
11;2100319004;102;50000,00;
10;2100319011;02;01402;10;303;0041;2100;    ;319011;115000,00;
11;2100319011;102;115000,00;
10;2100319016;02;01402;10;303;0041;2100;    ;319016;500,00;
11;2100319016;102;500,00;
10;2100335041;02;01402;10;303;0041;2100;    ;335041;90000,00;
11;2100335041;102;90000,00;
10;2100339008;02;01402;10;303;0041;2100;    ;339008;650,00;
11;2100339008;102;650,00;
10;2100339014;02;01402;10;303;0041;2100;    ;339014;500,00;
11;2100339014;148;500,00;
10;2100339030;02;01402;10;303;0041;2100;    ;339030;405400,00;
11;2100339030;148;364400,00;
11;2100339030;102;1000,00;
11;2100339030;155;40000,00;
10;2100339036;02;01402;10;303;0041;2100;    ;339036;500,00;
11;2100339036;148;500,00;
10;2100339039;02;01402;10;303;0041;2100;    ;339039;500,00;
11;2100339039;148;500,00;
10;2100339046;02;01402;10;303;0041;2100;    ;339046;5500,00;
11;2100339046;100;5500,00;
10;2100339091;02;01402;10;303;0041;2100;    ;339091;25500,00;
11;2100339091;148;500,00;
11;2100339091;102;25000,00;
10;2100449052;02;01402;10;303;0041;2100;    ;449052;500,00;
11;2100449052;148;500,00;
10;2102319004;02;01402;10;302;0042;2102;    ;319004;340500,00;
11;2102319004;102;340000,00;
11;2102319004;149;500,00;
10;2102319011;02;01402;10;302;0042;2102;    ;319011;385000,00;
11;2102319011;102;325000,00;
11;2102319011;149;60000,00;
10;2102319016;02;01402;10;302;0042;2102;    ;319016;500,00;
11;2102319016;102;500,00;
10;2102339008;02;01402;10;302;0042;2102;    ;339008;45000,00;
11;2102339008;102;45000,00;
10;2102339014;02;01402;10;302;0042;2102;    ;339014;1000,00;
11;2102339014;102;500,00;
11;2102339014;149;500,00;
10;2102339030;02;01402;10;302;0042;2102;    ;339030;89000,00;
11;2102339030;149;34000,00;
11;2102339030;155;50000,00;
11;2102339030;102;5000,00;
10;2102339034;02;01402;10;302;0042;2102;    ;339034;1000,00;
11;2102339034;149;500,00;
11;2102339034;102;500,00;
10;2102339036;02;01402;10;302;0042;2102;    ;339036;1500,00;
11;2102339036;149;1000,00;
11;2102339036;102;500,00;
10;2102339039;02;01402;10;302;0042;2102;    ;339039;35500,00;
11;2102339039;149;35000,00;
11;2102339039;102;500,00;
10;2102339046;02;01402;10;302;0042;2102;    ;339046;20000,00;
11;2102339046;100;20000,00;
10;2102339093;02;01402;10;302;0042;2102;    ;339093;500,00;
11;2102339093;102;500,00;
10;2102449052;02;01402;10;302;0042;2102;    ;449052;1000,00;
11;2102449052;149;500,00;
11;2102449052;102;500,00;
10;2103319004;02;01402;10;302;0042;2103;    ;319004;390000,00;
11;2103319004;102;390000,00;
10;2103319011;02;01402;10;302;0042;2103;    ;319011;1535000,00;
11;2103319011;102;1535000,00;
10;2103319016;02;01402;10;302;0042;2103;    ;319016;5000,00;
11;2103319016;102;5000,00;
10;2103335041;02;01402;10;302;0042;2103;    ;335041;18000,00;
11;2103335041;102;18000,00;
10;2103339008;02;01402;10;302;0042;2103;    ;339008;36000,00;
11;2103339008;102;36000,00;
10;2103339014;02;01402;10;302;0042;2103;    ;339014;2299,00;
11;2103339014;102;1799,00;
11;2103339014;149;500,00;
10;2103339030;02;01402;10;302;0042;2103;    ;339030;28000,00;
11;2103339030;149;8000,00;
11;2103339030;102;20000,00;
10;2103339034;02;01402;10;302;0042;2103;    ;339034;730000,00;
11;2103339034;149;130000,00;
11;2103339034;102;600000,00;
10;2103339036;02;01402;10;302;0042;2103;    ;339036;501,00;
11;2103339036;102;1,00;
11;2103339036;149;500,00;
10;2103339039;02;01402;10;302;0042;2103;    ;339039;1772000,00;
11;2103339039;102;1000000,00;
11;2103339039;149;772000,00;
10;2103339046;02;01402;10;302;0042;2103;    ;339046;48000,00;
11;2103339046;100;48000,00;
10;2103339091;02;01402;10;302;0042;2103;    ;339091;50000,00;
11;2103339091;102;50000,00;
10;2103339093;02;01402;10;302;0042;2103;    ;339093;5000,00;
11;2103339093;102;5000,00;
10;2103449052;02;01402;10;302;0042;2103;    ;449052;300500,00;
11;2103449052;149;500,00;
11;2103449052;153;300000,00;
10;2104319004;02;01402;10;302;0042;2104;    ;319004;112500,00;
11;2104319004;102;112000,00;
11;2104319004;149;500,00;
10;2104319011;02;01402;10;302;0042;2104;    ;319011;430500,00;
11;2104319011;149;500,00;
11;2104319011;102;430000,00;
10;2104319016;02;01402;10;302;0042;2104;    ;319016;500,00;
11;2104319016;102;500,00;
10;2104339008;02;01402;10;302;0042;2104;    ;339008;8000,00;
11;2104339008;102;8000,00;
10;2104339014;02;01402;10;302;0042;2104;    ;339014;1000,00;
11;2104339014;155;500,00;
11;2104339014;149;500,00;
10;2104339030;02;01402;10;302;0042;2104;    ;339030;71000,00;
11;2104339030;155;50000,00;
11;2104339030;102;1000,00;
11;2104339030;149;20000,00;
10;2104339036;02;01402;10;302;0042;2104;    ;339036;17000,00;
11;2104339036;149;15000,00;
11;2104339036;102;1000,00;
11;2104339036;155;1000,00;
10;2104339039;02;01402;10;302;0042;2104;    ;339039;59000,00;
11;2104339039;149;38000,00;
11;2104339039;102;1000,00;
11;2104339039;155;20000,00;
10;2104339046;02;01402;10;302;0042;2104;    ;339046;15000,00;
11;2104339046;100;15000,00;
10;2104339093;02;01402;10;302;0042;2104;    ;339093;5500,00;
11;2104339093;102;5000,00;
11;2104339093;149;500,00;
10;2104449052;02;01402;10;302;0042;2104;    ;449052;1000,00;
11;2104449052;155;500,00;
11;2104449052;149;500,00;
10;2105339014;02;01402;10;302;0042;2105;    ;339014;800,00;
11;2105339014;155;300,00;
11;2105339014;102;500,00;
10;2105339030;02;01402;10;302;0042;2105;    ;339030;1,00;
11;2105339030;155;1,00;
10;2105339036;02;01402;10;302;0042;2105;    ;339036;1,00;
11;2105339036;155;1,00;
10;2105339039;02;01402;10;302;0042;2105;    ;339039;36198,00;
11;2105339039;155;36198,00;
10;2106339014;02;01402;10;302;0042;2106;    ;339014;45000,00;
11;2106339014;102;45000,00;
10;2106339030;02;01402;10;302;0042;2106;    ;339030;92000,00;
11;2106339030;102;92000,00;
10;2106339036;02;01402;10;302;0042;2106;    ;339036;500,00;
11;2106339036;102;500,00;
10;2106339039;02;01402;10;302;0042;2106;    ;339039;1372000,00;
11;2106339039;102;1372000,00;
10;2106339093;02;01402;10;302;0042;2106;    ;339093;5000,00;
11;2106339093;102;5000,00;
10;2108319004;02;01402;10;122;0044;2108;    ;319004;1,00;
11;2108319004;155;1,00;
10;2108319011;02;01402;10;122;0044;2108;    ;319011;25198,00;
11;2108319011;155;25198,00;
10;2108319016;02;01402;10;122;0044;2108;    ;319016;1,00;
11;2108319016;155;1,00;
10;2108339014;02;01402;10;122;0044;2108;    ;339014;1,00;
11;2108339014;155;1,00;
10;2108339030;02;01402;10;122;0044;2108;    ;339030;496,00;
11;2108339030;155;496,00;
10;2108339036;02;01402;10;122;0044;2108;    ;339036;1,00;
11;2108339036;155;1,00;
10;2108339039;02;01402;10;122;0044;2108;    ;339039;1,00;
11;2108339039;155;1,00;
10;2108339093;02;01402;10;122;0044;2108;    ;339093;1,00;
11;2108339093;155;1,00;
10;2109339036;02;01402;10;122;0044;2109;    ;339036;18000,00;
11;2109339036;102;18000,00;
10;2109339039;02;01402;10;122;0044;2109;    ;339039;7500,00;
11;2109339039;102;7500,00;
10;2112319004;02;01402;10;122;0044;2112;    ;319004;38500,00;
11;2112319004;102;38500,00;
10;2112319011;02;01402;10;122;0044;2112;    ;319011;1335000,00;
11;2112319011;102;1335000,00;
10;2112319016;02;01402;10;122;0044;2112;    ;319016;57000,00;
11;2112319016;102;57000,00;
10;2112339008;02;01402;10;122;0044;2112;    ;339008;41000,00;
11;2112339008;102;41000,00;
10;2112339046;02;01402;10;122;0044;2112;    ;339046;128000,00;
11;2112339046;100;128000,00;
10;2112339093;02;01402;10;122;0044;2112;    ;339093;14649,60;
11;2112339093;102;14649,60;
10;2113319004;02;01402;10;301;0043;2113;    ;319004;400000,00;
11;2113319004;102;400000,00;
10;2113319011;02;01402;10;301;0043;2113;    ;319011;1032550,00;
11;2113319011;102;1032550,00;
10;2113319016;02;01402;10;301;0043;2113;    ;319016;1198,00;
11;2113319016;102;1198,00;
10;2113339008;02;01402;10;301;0043;2113;    ;339008;19000,00;
11;2113339008;102;19000,00;
10;2113339014;02;01402;10;301;0043;2113;    ;339014;600,00;
11;2113339014;102;1,00;
11;2113339014;148;599,00;
10;2113339030;02;01402;10;301;0043;2113;    ;339030;75000,00;
11;2113339030;155;40000,00;
11;2113339030;148;30000,00;
11;2113339030;102;5000,00;
10;2113339036;02;01402;10;301;0043;2113;    ;339036;324000,00;
11;2113339036;148;322000,00;
11;2113339036;102;1000,00;
11;2113339036;155;1000,00;
10;2113339039;02;01402;10;301;0043;2113;    ;339039;29500,00;
11;2113339039;148;27500,00;
11;2113339039;102;1000,00;
11;2113339039;155;1000,00;
10;2113339046;02;01402;10;301;0043;2113;    ;339046;45000,00;
11;2113339046;100;45000,00;
10;2113339093;02;01402;10;301;0043;2113;    ;339093;2,00;
11;2113339093;148;1,00;
11;2113339093;102;1,00;
10;2113449052;02;01402;10;301;0043;2113;    ;449052;8000,00;
11;2113449052;155;8000,00;
10;2114319004;02;01402;10;301;0043;2114;    ;319004;1300000,00;
11;2114319004;102;1300000,00;
10;2114319011;02;01402;10;301;0043;2114;    ;319011;2195000,00;
11;2114319011;102;2195000,00;
10;2114319016;02;01402;10;301;0043;2114;    ;319016;2198,00;
11;2114319016;102;2198,00;
10;2114332041;02;01402;10;301;0043;2114;    ;332041;1,00;
11;2114332041;102;1,00;
10;2114339008;02;01402;10;301;0043;2114;    ;339008;40000,00;
11;2114339008;102;40000,00;
10;2114339014;02;01402;10;301;0043;2114;    ;339014;501,00;
11;2114339014;102;1,00;
11;2114339014;148;500,00;
10;2114339030;02;01402;10;301;0043;2114;    ;339030;421196,00;
11;2114339030;155;91097,00;
11;2114339030;102;5000,00;
11;2114339030;148;325099,00;
10;2114339036;02;01402;10;301;0043;2114;    ;339036;1155001,00;
11;2114339036;148;1070000,00;
11;2114339036;102;85000,00;
11;2114339036;155;1,00;
10;2114339039;02;01402;10;301;0043;2114;    ;339039;301001,00;
11;2114339039;102;1000,00;
11;2114339039;148;300000,00;
11;2114339039;155;1,00;
10;2114339046;02;01402;10;301;0043;2114;    ;339046;68000,00;
11;2114339046;100;68000,00;
10;2114339091;02;01402;10;301;0043;2114;    ;339091;1000,00;
11;2114339091;102;1000,00;
10;2114339093;02;01402;10;301;0043;2114;    ;339093;15001,00;
11;2114339093;102;15000,00;
11;2114339093;148;1,00;
10;2114449052;02;01402;10;301;0043;2114;    ;449052;165201,00;
11;2114449052;123;165200,00;
11;2114449052;155;1,00;
10;2116335043;02;01402;10;305;0046;2116;    ;335043;18000,00;
11;2116335043;102;18000,00;
10;2116339030;02;01402;10;305;0046;2116;    ;339030;2000,00;
11;2116339030;150;2000,00;
10;2116339036;02;01402;10;305;0046;2116;    ;339036;500,00;
11;2116339036;150;500,00;
10;2116339039;02;01402;10;305;0046;2116;    ;339039;1000,00;
11;2116339039;150;1000,00;
10;2116449052;02;01402;10;305;0046;2116;    ;449052;500,00;
11;2116449052;150;500,00;
10;2119319004;02;01402;10;304;0046;2119;    ;319004;995,00;
11;2119319004;102;995,00;
10;2119319016;02;01402;10;304;0046;2119;    ;319016;1,00;
11;2119319016;102;1,00;
10;2119319113;02;01402;10;304;0046;2119;    ;319113;120000,00;
11;2119319113;102;120000,00;
10;2119339008;02;01402;10;304;0046;2119;    ;339008;5000,00;
11;2119339008;102;5000,00;
10;2119339014;02;01402;10;304;0046;2119;    ;339014;300,00;
11;2119339014;150;300,00;
10;2119339030;02;01402;10;304;0046;2119;    ;339030;10200,00;
11;2119339030;102;1,00;
11;2119339030;150;10000,00;
11;2119339030;155;199,00;
10;2119339036;02;01402;10;304;0046;2119;    ;339036;201,00;
11;2119339036;102;1,00;
11;2119339036;150;200,00;
10;2119339039;02;01402;10;304;0046;2119;    ;339039;17001,00;
11;2119339039;150;17000,00;
11;2119339039;102;1,00;
10;2119339046;02;01402;10;304;0046;2119;    ;339046;1500,00;
11;2119339046;100;1500,00;
10;2119339093;02;01402;10;304;0046;2119;    ;339093;1,00;
11;2119339093;102;1,00;
10;2119449052;02;01402;10;304;0046;2119;    ;449052;1,00;
11;2119449052;155;1,00;
10;2122339014;02;01402;10;306;0046;2122;    ;339014;1,00;
11;2122339014;155;1,00;
10;2122339030;02;01402;10;306;0046;2122;    ;339030;993,00;
11;2122339030;150;298,00;
11;2122339030;155;496,00;
11;2122339030;102;199,00;
10;2122339036;02;01402;10;306;0046;2122;    ;339036;2,00;
11;2122339036;155;1,00;
11;2122339036;150;1,00;
10;2122339039;02;01402;10;306;0046;2122;    ;339039;3,00;
